Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
CSA,Central and South America,SUR,Suriname,1966,Female,Age60_64,[60-64],1,1.61290323,,28.89338342
CSA,Central and South America,SUR,Suriname,1966,Female,Age65_69,[65-69],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Female,Age70_74,[70-74],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Female,Age75_79,[75-79],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Female,Age80_84,[80-84],0,0,,0
CSA,Central and South America,SUR,Suriname,1966,Female,Age85_over,[85+],0,0,,0
CSA,Central and South America,SUR,Suriname,1971,All,Age_all,[All],24,0.90909091,9.44026122,6.48648649
CSA,Central and South America,SUR,Suriname,1971,All,Age00,[0],0,0,,0
CSA,Central and South America,SUR,Suriname,1971,All,Age01_04,[1-4],0,0,,0
CSA,Central and South America,SUR,Suriname,1971,All,Age05_09,[5-9],0,0,,0
CSA,Central and South America,SUR,Suriname,1971,All,Age10_14,[10-14],0,0,,0
CSA,Central and South America,SUR,Suriname,1971,All,Age15_19,[15-19],5,8.62068966,,14.12429379
CSA,Central and South America,SUR,Suriname,1971,All,Age20_24,[20-24],1,2.7027027,,3.74531835
CSA,Central and South America,SUR,Suriname,1971,All,Age25_29,[25-29],3,7.14285714,,12.24489796
CSA,Central and South America,SUR,Suriname,1971,All,Age30_34,[30-34],2,4.08163265,,9.04977376
CSA,Central and South America,SUR,Suriname,1971,All,Age35_39,[35-39],3,4.61538462,,15.78947368
CSA,Central and South America,SUR,Suriname,1971,All,Age40_44,[40-44],0,0,,0
CSA,Central and South America,SUR,Suriname,1971,All,Age45_49,[45-49],2,2.15053763,,17.09401709
CSA,Central and South America,SUR,Suriname,1971,All,Age50_54,[50-54],2,1.88679245,,18.34862385
CSA,Central and South America,SUR,Suriname,1971,All,Age55_59,[55-59],2,1.49253731,,22.47191011
CSA,Central and South America,SUR,Suriname,1971,All,Age60_64,[60-64],1,0.53475936,,12.98701299
CSA,Central and South America,SUR,Suriname,1971,All,Age65_69,[65-69],1,0.49261084,,16.12903226
CSA,Central and South America,SUR,Suriname,1971,All,Age70_74,[70-74],1,0.42553191,,22.72727273
CSA,Central and South America,SUR,Suriname,1971,All,Age75_79,[75-79],0,0,,0
CSA,Central and South America,SUR,Suriname,1971,All,Age80_84,[80-84],1,0.59171598,,71.42857143
CSA,Central and South America,SUR,Suriname,1971,All,Age_unknown,[Unknown],0,,,
CSA,Central and South America,SUR,Suriname,1971,All,Age85_over,[85+],0,0,,0
CSA,Central and South America,SUR,Suriname,1971,Male,Age75_79,[75-79],0,0,,0
CSA,Central and South America,SUR,Suriname,1971,Male,Age_unknown,[Unknown],0,,,
CSA,Central and South America,SUR,Suriname,1971,Male,Age80_84,[80-84],1,1.11111111,,166.6666667
CSA,Central and South America,SUR,Suriname,1971,Male,Age20_24,[20-24],0,0,,0
CSA,Central and South America,SUR,Suriname,1971,Male,Age25_29,[25-29],2,8,,16.94915254
CSA,Central and South America,SUR,Suriname,1971,Male,Age30_34,[30-34],2,6.89655172,,18.51851852
CSA,Central and South America,SUR,Suriname,1971,Male,Age35_39,[35-39],1,2.77777778,,10.52631579
CSA,Central and South America,SUR,Suriname,1971,Male,Age40_44,[40-44],0,0,,0
CSA,Central and South America,SUR,Suriname,1971,Male,Age45_49,[45-49],2,4.44444444,,34.48275862
CSA,Central and South America,SUR,Suriname,1971,Male,Age50_54,[50-54],2,3.03030303,,35.0877193
CSA,Central and South America,SUR,Suriname,1971,Male,Age55_59,[55-59],2,2.5,,46.51162791
CSA,Central and South America,SUR,Suriname,1971,Male,Age60_64,[60-64],1,0.96153846,,27.02702703
CSA,Central and South America,SUR,Suriname,1971,Male,Age65_69,[65-69],1,0.86206897,,32.25806452
CSA,Central and South America,SUR,Suriname,1971,Male,Age70_74,[70-74],1,0.89285714,,45.45454546
CSA,Central and South America,SUR,Suriname,1971,Male,Age85_over,[85+],0,0,,0
CSA,Central and South America,SUR,Suriname,1971,Female,Age_all,[All],7,0.58577406,4.15624447,3.77765785
CSA,Central and South America,SUR,Suriname,1971,Female,Age85_over,[85+],0,0,,0
CSA,Central and South America,SUR,Suriname,1971,Female,Age00,[0],0,0,,0
CSA,Central and South America,SUR,Suriname,1971,Male,Age_all,[All],17,1.17647059,15.01551644,9.20411478
